"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 13:35:00";"1";"0";"68";"2,87";"4194304";"105696";"2,52";"0";"13";"84";"0";"0"
"04.12.2015 13:40:00";"1";"0";"72";"3,04";"4194304";"108632";"2,59";"0";"19";"84";"1";"4"
"04.12.2015 13:45:00";"1";"0";"69";"2,9";"4194304";"119538";"2,85";"0";"16";"84";"0";"0"
"04.12.2015 13:50:00";"1";"0";"68";"2,85";"4194304";"117021";"2,79";"0";"14";"84";"0";"0"
"04.12.2015 13:55:00";"1";"0";"75";"3,14";"4194304";"108632";"2,59";"0";"12";"84";"0";"0"
"04.12.2015 14:00:00";"1";"0";"70";"2,96";"4194304";"63753";"1,52";"0";"15";"84";"0";"0"
"04.12.2015 14:05:00";"1";"0";"69";"2,92";"4194304";"125410";"2,99";"0";"18";"84";"0";"0"
"04.12.2015 14:10:00";"1";"0";"69";"2,89";"4194304";"139251";"3,32";"0";"11";"84";"0";"0"
"04.12.2015 14:15:00";"1";"0";"69";"2,89";"4194304";"119538";"2,85";"0";"16";"84";"0";"0"
"04.12.2015 14:20:00";"1";"0";"69";"2,89";"4194304";"102760";"2,45";"0";"16";"84";"0";"1"
"04.12.2015 14:25:00";"1";"0";"69";"2,89";"4194304";"58301";"1,39";"0";"13";"84";"0";"0"
"04.12.2015 14:30:00";"1";"0";"68";"2,88";"4194304";"83467";"1,99";"0";"15";"84";"0";"0"
"04.12.2015 14:35:00";"1";"0";"69";"2,89";"4194304";"117021";"2,79";"0";"12";"84";"0";"0"
"04.12.2015 14:40:00";"1";"0";"69";"2,93";"4194304";"49912";"1,19";"0";"17";"84";"0";"0"
"04.12.2015 14:45:00";"1";"0";"68";"2,86";"4194304";"85983";"2,05";"0";"12";"84";"0";"0"
"04.12.2015 14:50:00";"1";"0";"68";"2,87";"4194304";"83467";"1,99";"0";"11";"84";"0";"0"
"04.12.2015 14:55:00";"1";"0";"68";"2,88";"4194304";"97308";"2,32";"0";"11";"84";"0";"0"
"04.12.2015 15:00:00";"1";"0";"67";"2,84";"4194304";"136315";"3,25";"0";"10";"84";"0";"0"
"04.12.2015 15:05:00";"1";"0";"69";"2,91";"4194304";"85983";"2,05";"0";"12";"84";"0";"0"
"04.12.2015 15:10:00";"1";"0";"69";"2,89";"4194304";"108632";"2,59";"0";"12";"84";"0";"0"
"04.12.2015 15:15:00";"1";"0";"68";"2,85";"4194304";"111149";"2,65";"0";"12";"84";"0";"0"
"04.12.2015 15:20:00";"1";"0";"68";"2,86";"4194304";"55365";"1,32";"0";"11";"84";"0";"0"
"04.12.2015 15:25:00";"1";"0";"69";"2,89";"4194304";"58301";"1,39";"0";"11";"84";"0";"0"
"04.12.2015 15:30:00";"1";"0";"67";"2,84";"4194304";"72142";"1,72";"0";"11";"84";"0";"0"
"04.12.2015 15:35:00";"1";"0";"68";"2,88";"4194304";"60817";"1,45";"0";"11";"84";"0";"0"
"04.12.2015 15:40:00";"1";"0";"68";"2,86";"4194304";"69206";"1,65";"0";"11";"84";"0";"0"
"04.12.2015 15:45:00";"1";"0";"67";"2,85";"4194304";"119538";"2,85";"0";"12";"84";"0";"0"
"04.12.2015 15:50:00";"1";"0";"68";"2,86";"4194304";"111149";"2,65";"0";"10";"84";"0";"0"
"04.12.2015 15:55:00";"1";"0";"68";"2,86";"4194304";"80531";"1,92";"0";"11";"84";"0";"0"
"04.12.2015 16:00:00";"1";"0";"67";"2,82";"4194304";"91855";"2,19";"0";"10";"84";"0";"0"
"04.12.2015 16:05:00";"1";"0";"71";"3";"4194304";"58301";"1,39";"0";"12";"84";"0";"0"
"04.12.2015 16:10:00";"1";"0";"73";"3,08";"4194304";"75078";"1,79";"0";"12";"84";"0";"0"
"04.12.2015 16:15:00";"1";"0";"68";"2,84";"4194304";"83467";"1,99";"0";"10";"84";"0";"0"
"04.12.2015 16:20:00";"1";"0";"68";"2,86";"4194304";"85983";"2,05";"0";"11";"84";"0";"0"
"04.12.2015 16:25:00";"1";"0";"69";"2,92";"4194304";"108632";"2,59";"0";"12";"84";"0";"0"
"04.12.2015 16:30:00";"1";"0";"67";"2,82";"4194304";"91855";"2,19";"0";"11";"84";"0";"0"
"04.12.2015 16:35:00";"1";"0";"68";"2,88";"4194304";"66689";"1,59";"0";"12";"84";"0";"0"
"04.12.2015 16:40:00";"1";"0";"70";"2,97";"4194304";"60817";"1,45";"0";"13";"84";"0";"0"
"04.12.2015 16:45:00";"1";"0";"74";"3,1";"4194304";"85983";"2,05";"0";"11";"84";"0";"0"
"04.12.2015 16:50:00";"1";"0";"68";"2,88";"4194304";"49912";"1,19";"0";"10";"84";"0";"0"
"04.12.2015 16:55:00";"1";"0";"68";"2,87";"4194304";"83467";"1,99";"0";"12";"84";"0";"0"
"04.12.2015 17:00:00";"1";"0";"67";"2,83";"4194304";"83467";"1,99";"0";"11";"84";"0";"0"
